model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
43,3,20995,2,-0.4230363720258077,0,0.36372171414358806,-0.16972552627622714,-0.5265055715163071
72,3,22495,2,1.6461384600832607,0,0.36372171414358806,-0.5962354576995684,0.4271690065621527
45,3,21995,2,0.8449662486836269,1,0.36372171414358806,-0.21653759192025235,0.4271690065621527
72,3,17998,0,-0.10952639431756203,0,0.4420685954842298,-0.21653759192025235,-0.5265055715163071
56,7,9798,2,1.7517791557079925,0,0.4420685954842298,-0.3985845138692396,-0.5265055715163071
9,4,18495,0,-0.48827051173797736,1,-1.4382565566911716,0.3035964707911397,0.4271690065621527
45,1,27995,2,-0.5334809581868107,0,0.36372171414358806,-1.2412016954616947,0.4271690065621527
56,5,11495,0,1.0245060454551111,0,-1.4382565566911716,-0.00848396683569553,-0.5265055715163071
56,3,12495,0,0.03939421230684736,0,-1.4382565566911716,-0.00848396683569553,-0.5265055715163071
56,4,11995,0,0.13502306129991096,0,-1.4382565566911716,-0.00848396683569553,-0.5265055715163071
69,2,19698,2,-0.3586552596051254,0,0.36372171414358806,0.048730780062557676,-0.36755980850323033
58,3,32998,2,1.8916756315119296,2,0.28537483280294634,5.270876769684935,2.0166266366929184
9,4,16599,0,0.740043891830674,1,-1.4382565566911716,0.3035964707911397,0.4271690065621527
20,6,12285,2,1.9106667127908339,1,0.05033418878102119,0.1735629551132917,0.4271690065621527
69,1,21995,0,-0.8010621506744441,1,0.36372171414358806,-0.21653759192025235,-0.20861404549015358
43,1,22495,0,-0.8010621506744441,1,0.36372171414358806,-0.3985845138692396,-0.20861404549015358
56,1,21995,2,-0.8010621506744441,0,0.36372171414358806,-0.762678357767214,0.4271690065621527
72,1,28995,2,-0.8459583239106242,0,0.36372171414358806,-0.762678357767214,0.4271690065621527
45,1,26495,0,-0.8684064105287143,0,0.36372171414358806,-0.8198931046654673,-0.36755980850323033
20,1,29695,0,-0.8459583239106242,0,0.36372171414358806,-0.9551279609704288,0.4271690065621527
9,1,29995,2,-0.756165977438264,1,0.36372171414358806,-0.3985845138692396,0.4271690065621527
45,5,15488,0,0.477805343958146,1,0.5987623581655133,-0.21653759192025235,0.4271690065621527
56,3,17565,2,-0.6903930836472602,0,-1.4382565566911716,0.7821198084856202,-0.5265055715163071
45,4,16490,0,0.6270402237952086,1,0.36372171414358806,-0.16972552627622714,0.4271690065621527
49,2,34000,2,-0.5413377885031422,1,0.36372171414358806,-0.26855099819139155,2.0166266366929184
9,3,21800,2,0.08662498655130882,1,0.36372171414358806,0.1735629551132917,0.4271690065621527
72,4,15000,0,0.887886990297415,1,-1.4382565566911716,0.4492340083503297,0.4271690065621527
69,5,18800,0,0.056364965790123435,0,1.3038842902312888,-0.7886850609027837,0.4271690065621527
56,7,6800,0,1.6917080759179834,1,-1.9083378447350219,0.9745694116888354,-0.20861404549015358
69,4,11100,0,0.530154281951532,1,-1.9083378447350219,0.9745694116888354,-0.20861404549015358
72,4,21995,2,0.2152525228729648,1,0.36372171414358806,-0.11771212000508793,2.0166266366929184
9,1,49995,2,-0.6480110961123061,1,0.36372171414358806,-1.027946729750024,2.0166266366929184
69,3,14795,0,0.4694995519094527,1,-1.594950319372455,0.610475567790861,0.4271690065621527
69,3,19995,2,0.5393131012917127,1,-1.4382565566911716,0.3035964707911397,0.4271690065621527
56,4,9496,0,1.4605825760981284,0,-1.4382565566911716,0.10594552696081087,-0.5265055715163071
56,5,10120,0,-0.1704953975722946,0,-1.9083378447350219,0.610475567790861,-1.1622886235686134
45,4,17990,0,-0.13116634981740083,0,0.36372171414358806,-0.31016172320830276,-0.5265055715163071
56,5,10260,0,0.16434026242313657,0,-1.4382565566911716,0.10594552696081087,-0.5265055715163071
9,5,14590,1,1.502829875113374,1,0.05033418878102119,0.10594552696081087,0.4271690065621527
56,3,14990,2,-0.3898132038310344,0,0.36372171414358806,0.048730780062557676,-0.5265055715163071
37,7,12490,0,1.8518078296782017,1,1.3038842902312888,-0.3985845138692396,0.4271690065621527
58,1,45995,2,-0.31721609170813114,1,0.36372171414358806,-1.1631815860549857,2.0166266366929184
56,2,16495,0,-0.2758218199843731,0,0.36372171414358806,-0.21653759192025235,-1.1622886235686134
49,2,34495,1,-0.5367583788330519,1,0.36372171414358806,-0.26855099819139155,2.0166266366929184
43,1,26995,2,-0.9235389112627435,0,0.36372171414358806,-1.1631815860549857,0.4271690065621527
43,1,28495,2,-0.8684064105287143,0,0.36372171414358806,-1.1631815860549857,0.4271690065621527
56,1,23950,2,-0.8684064105287143,0,0.36372171414358806,-0.5962354576995684,-1.1622886235686134
56,3,11990,0,-0.3728424503477583,0,0.36372171414358806,0.10594552696081087,-0.5265055715163071
9,5,17495,2,0.07441322743106783,1,-1.4382565566911716,0.4492340083503297,0.4271690065621527
45,4,18295,2,-0.06189155451397495,1,0.4420685954842298,-0.16972552627622714,0.4271690065621527
56,6,8950,0,1.019477674052659,0,0.05033418878102119,-0.11771212000508793,-0.5265055715163071
56,4,11760,0,0.13726786996171997,0,-1.4382565566911716,-0.00848396683569553,-0.5265055715163071
69,4,10262,0,2.2294295427677127,1,-1.594950319372455,0.6936970178246842,0.4271690065621527
43,3,18401,0,-0.33019108577338724,0,0.36372171414358806,-0.26855099819139155,-0.5265055715163071
72,4,15649,0,0.6161304536988169,1,-1.594950319372455,0.7821198084856202,0.4271690065621527
45,3,16310,0,0.9994090846160865,0,0.05033418878102119,-0.21653759192025235,-0.5265055715163071
56,2,14998,0,-0.4446314313524103,0,0.4420685954842298,-0.00848396683569553,-0.5265055715163071
45,6,12498,2,1.4069316490808932,1,1.225537408890647,-0.3985845138692396,0.4271690065621527
37,5,20698,2,0.9014905307879776,1,1.225537408890647,-0.5182153482928596,2.0166266366929184
69,3,20450,2,-0.4194446781669133,1,0.36372171414358806,0.7821198084856202,-0.20861404549015358
69,2,17650,0,-0.8077965766598711,0,0.4420685954842298,-0.00848396683569553,-0.36755980850323033
56,3,13495,0,-0.7775365558986858,0,0.36372171414358806,0.610475567790861,-1.1622886235686134
45,5,15998,0,1.007535291971835,1,0.36372171414358806,-0.16972552627622714,0.4271690065621527
45,3,18298,2,0.11064443923266518,0,0.36372171414358806,-0.3985845138692396,-0.5265055715163071
69,3,18995,2,0.18764137633271405,1,-1.4382565566911716,0.3035964707911397,0.4271690065621527
43,3,16950,0,0.02951705419488774,0,0.05033418878102119,-0.16972552627622714,-0.5265055715163071
56,5,10850,0,0.8376481724461295,0,-1.4382565566911716,0.048730780062557676,-0.5265055715163071
69,6,8695,0,1.3764022512802907,1,-1.9083378447350219,0.9745694116888354,-0.20861404549015358
67,3,19252,0,-0.4388847211781792,0,0.36372171414358806,-0.4401952388861508,0.10927748053599953
9,6,12691,2,2.6783912751295134,1,1.3038842902312888,-0.5598260733097712,2.0166266366929184
43,1,20640,0,-0.9043682452908945,1,0.36372171414358806,-0.31016172320830276,-0.20861404549015358
56,4,10970,0,0.09425733600145944,0,-1.4382565566911716,0.10594552696081087,-0.5265055715163071
56,3,12360,0,-0.6990131489086068,0,-1.9083378447350219,0.610475567790861,-1.1622886235686134
56,7,7791,0,2.3354294077783337,0,0.05033418878102119,-0.16972552627622714,-0.5265055715163071
45,3,21250,0,-0.93615473594211,0,0.36372171414358806,-0.31016172320830276,-0.5265055715163071
45,6,9950,0,2.6519923252666397,1,0.4420685954842298,-0.06569871373394873,0.4271690065621527
69,3,10498,0,2.251922525559039,1,-1.9083378447350219,0.9745694116888354,-0.20861404549015358
20,3,21991,2,-0.385727652066542,1,0.36372171414358806,0.5272541177570386,0.4271690065621527
45,4,17991,2,1.0207796630765082,1,0.5987623581655133,-0.26855099819139155,0.4271690065621527
69,5,10750,2,1.418335277082883,0,-1.594950319372455,0.2359790426386589,-0.5265055715163071
45,6,12210,0,1.7803780180594393,1,0.5987623581655133,-0.26855099819139155,0.4271690065621527
69,5,9350,0,1.4538930462859376,1,-1.594950319372455,0.6936970178246842,0.4271690065621527
72,3,21990,2,0.06422179610645495,0,0.36372171414358806,-0.627443501462252,0.4271690065621527
9,3,17920,0,1.556974660036207,1,0.36372171414358806,0.3035964707911397,0.4271690065621527
9,1,43695,1,-1.0255430168553445,1,0.36372171414358806,-1.007141367241568,2.0166266366929184
43,1,23439,0,-1.0906424680478057,0,0.36372171414358806,-0.627443501462252,-0.36755980850323033
45,3,18995,0,-0.2907273494987849,0,0.36372171414358806,-0.31016172320830276,-0.5265055715163071
69,4,14998,0,-0.20416752749942968,0,-1.4382565566911716,0.1735629551132917,-0.5265055715163071
70,4,22498,2,-0.1490350267654005,1,0.36372171414358806,-0.06569871373394873,2.0166266366929184
45,7,10998,0,2.2274541111453208,1,0.5987623581655133,-0.31016172320830276,0.4271690065621527
9,6,11498,2,2.4449760704746133,1,-1.4382565566911716,0.4492340083503297,0.4271690065621527
72,5,9995,0,2.0339965006706207,1,-1.4382565566911716,0.4492340083503297,0.4271690065621527
69,3,17391,0,-0.3507535331155577,0,-1.4382565566911716,0.2359790426386589,-0.5265055715163071
69,5,12201,0,1.2240695354899316,0,-1.4382565566911716,-0.00848396683569553,-0.5265055715163071
56,3,11995,0,-0.40368612136101406,0,-1.4382565566911716,0.10594552696081087,-0.5265055715163071
69,3,17650,0,0.4953148515202563,1,0.36372171414358806,0.6936970178246842,-0.20861404549015358
20,1,25998,2,-1.0918546647251826,0,0.36372171414358806,-0.7886850609027837,0.4271690065621527
20,3,23498,2,-0.5940458958824176,1,0.36372171414358806,0.5272541177570386,0.4271690065621527
72,3,16998,0,0.5549369695779034,1,-1.4382565566911716,0.37641523957073453,0.4271690065621527
37,6,21498,2,1.8787006374466737,1,2.2440468663189894,-0.7314703140045304,2.0166266366929184
69,1,23300,2,-0.6242161242971307,0,0.36372171414358806,-0.7314703140045304,-0.36755980850323033
9,4,16600,2,1.0649574975409093,1,-1.4382565566911716,0.3035964707911397,0.4271690065621527
67,2,21491,0,-0.8235102372925341,0,0.4420685954842298,-0.4401952388861508,0.10927748053599953
72,1,23995,2,-1.0479911034734346,0,0.36372171414358806,-0.8771078515637201,0.4271690065621527
45,1,37995,2,-1.0255430168553445,0,0.36372171414358806,-1.220396332953239,0.4271690065621527
67,1,47949,2,-1.0906424680478057,0,0.36372171414358806,-1.3244231454955173,1.2218978216275356
37,0,36995,2,-1.0906424680478057,1,0.36372171414358806,-0.9031145546992897,0.4271690065621527
28,0,64995,2,-1.0030949302372545,1,0.36372171414358806,-1.1839869485634418,2.0166266366929184
45,0,27995,0,-1.0906424680478057,1,0.36372171414358806,-0.6950609296147329,0.4271690065621527
37,0,48995,2,-1.0030949302372545,1,0.36372171414358806,-1.0955641579025048,2.0166266366929184
56,3,11502,0,0.06476055018528912,0,-1.4382565566911716,0.10594552696081087,-0.5265055715163071
56,4,13219,0,-0.4563044363938171,0,-1.4382565566911716,0.1735629551132917,-0.5265055715163071
45,7,8995,0,2.204332581928688,1,0.4420685954842298,-0.06569871373394873,0.4271690065621527
72,4,14298,2,1.4557337893886209,1,-1.594950319372455,0.610475567790861,0.4271690065621527
20,3,21465,2,-0.3790381222543512,1,0.36372171414358806,0.610475567790861,0.4271690065621527
9,4,18370,0,-0.1204361644139538,1,-1.4382565566911716,0.3035964707911397,0.4271690065621527
56,3,11320,0,-0.2936456007591366,0,-1.4382565566911716,0.10594552696081087,-0.5265055715163071
69,3,16950,2,-0.12308503863488841,0,-1.4382565566911716,0.048730780062557676,-0.5265055715163071
69,6,11290,0,0.3462595563761383,0,-1.594950319372455,0.2359790426386589,-0.5265055715163071
67,3,17599,0,-0.8000744348632481,0,0.36372171414358806,-0.4401952388861508,0.10927748053599953
72,6,14995,2,0.6513739496892182,1,0.05033418878102119,0.10594552696081087,0.4271690065621527
72,4,12255,0,0.802359780282492,0,0.05033418878102119,-0.11771212000508793,-0.5265055715163071
69,4,13995,2,0.0054976015135313845,0,-1.4382565566911716,0.1735629551132917,-0.5265055715163071
43,3,17481,2,-0.03800679035232713,0,0.36372171414358806,-0.06569871373394873,-0.5265055715163071
69,1,18999,2,-0.8324894719397702,0,0.36372171414358806,-0.5598260733097712,-1.1622886235686134
69,4,13995,2,0.2698013733549236,0,-1.4382565566911716,0.1735629551132917,-0.5265055715163071
69,4,13490,0,0.23280692660831123,1,-1.594950319372455,0.6936970178246842,-0.20861404549015358
56,3,11995,0,-0.19837592115196245,1,-1.9083378447350219,1.0785962242311138,-0.20861404549015358
9,5,21298,2,-0.0710054776809195,1,0.36372171414358806,-0.06569871373394873,2.0166266366929184
9,4,19498,2,0.6187344317465153,1,-1.4382565566911716,0.3035964707911397,0.4271690065621527
69,3,18200,2,-0.28242155745009156,1,0.36372171414358806,0.3035964707911397,0.4271690065621527
72,4,12816,2,1.5029645636330824,1,-1.9083378447350219,0.8757439397736714,0.4271690065621527
9,5,18181,2,1.4949281486238062,1,0.05033418878102119,0.3035964707911397,0.4271690065621527
20,3,20520,1,-0.17179738659614383,1,0.36372171414358806,0.37641523957073453,0.4271690065621527
56,4,10191,0,0.15872824076861405,1,-1.9083378447350219,1.0785962242311138,-0.20861404549015358
9,4,16991,2,1.1793080507734601,1,-1.4382565566911716,0.3035964707911397,0.4271690065621527
37,4,23992,2,-0.319416004196704,1,1.225537408890647,-0.4401952388861508,0.4271690065621527
72,3,27312,2,-0.6581127350904467,0,0.36372171414358806,-0.9811346641059985,2.0166266366929184
20,3,29152,2,-0.02328084553086006,0,0.36372171414358806,-0.9031145546992897,2.0166266366929184
43,1,30075,2,-0.8636923123389153,0,0.36372171414358806,-1.1631815860549857,0.4271690065621527
56,1,22453,2,-1.0923934188040167,0,0.36372171414358806,-0.762678357767214,0.4271690065621527
49,2,37902,1,-0.8674186947175183,1,0.36372171414358806,-0.7886850609027837,2.0166266366929184
72,1,27246,1,-0.9955972693068125,1,0.36372171414358806,-0.3985845138692396,0.4271690065621527
45,3,25312,2,-0.18046234803072658,0,0.36372171414358806,-0.7886850609027837,0.4271690065621527
37,2,31962,2,-0.2876295135454885,0,0.36372171414358806,-0.7886850609027837,0.4271690065621527
69,4,18192,2,-0.13902318013373235,0,-1.4382565566911716,0.048730780062557676,-0.5265055715163071
43,3,16732,0,-0.23218273959880606,0,0.36372171414358806,-0.00848396683569553,-1.1622886235686134
72,2,20242,2,-0.49940476270055,0,0.36372171414358806,-0.26855099819139155,-0.5265055715163071
69,3,13498,0,0.12626830751885584,0,0.4420685954842298,0.2359790426386589,-1.1622886235686134
69,4,15998,0,0.11253007850858474,1,-1.594950319372455,0.5272541177570386,0.4271690065621527
56,5,12498,0,0.05416505330155061,0,-1.4382565566911716,0.1735629551132917,-0.5265055715163071
69,6,13498,0,-0.1393823495196218,0,-1.594950319372455,0.2359790426386589,-0.5265055715163071
37,1,31395,2,-0.9876955428172448,1,0.36372171414358806,-0.8511011484281504,0.4271690065621527
37,1,31266,2,-0.9398362221474768,1,0.36372171414358806,-0.8511011484281504,0.4271690065621527
45,2,24702,0,-0.7989969267055798,1,0.36372171414358806,0.2359790426386589,0.4271690065621527
45,1,37400,1,-0.8530519192819407,0,0.36372171414358806,-1.220396332953239,0.4271690065621527
37,1,33800,1,-0.8034416478559616,0,0.36372171414358806,-1.220396332953239,0.4271690065621527
69,1,22420,0,-0.9895811820931644,1,0.36372171414358806,-0.21653759192025235,-0.20861404549015358
69,1,21920,0,-0.7717000533779823,1,0.36372171414358806,-0.16972552627622714,-0.20861404549015358
45,1,35866,1,-0.7921727083736805,0,0.36372171414358806,-1.293215101732834,0.4271690065621527
37,1,33236,2,-0.9001031088334573,1,0.36372171414358806,-0.9031145546992897,0.4271690065621527
37,1,31366,2,-0.9773245267996872,1,0.36372171414358806,-0.8511011484281504,0.4271690065621527
37,1,33415,2,-0.9406892494389643,1,0.36372171414358806,-0.9031145546992897,0.4271690065621527
56,0,20990,0,-0.9463012710934867,0,0.36372171414358806,-0.3985845138692396,-1.1622886235686134
20,0,31690,2,-0.9406892494389643,1,0.36372171414358806,-0.26855099819139155,0.4271690065621527
56,4,12798,0,-0.1894415826779626,0,-1.4382565566911716,0.048730780062557676,-0.5265055715163071
72,1,17998,2,-0.25476551473660464,0,0.4420685954842298,-0.762678357767214,0.4271690065621527
69,3,18998,0,-0.4524882616687418,0,0.36372171414358806,-0.06569871373394873,-0.36755980850323033
9,4,17998,2,1.4059888294429335,1,-1.4382565566911716,0.1735629551132917,0.4271690065621527
56,4,15498,0,-0.17624210774652566,0,-1.4382565566911716,0.7821198084856202,-0.5265055715163071
37,1,30498,2,-0.8004336042491376,1,0.4420685954842298,-0.9031145546992897,0.4271690065621527
43,3,21652,2,-0.6499416315614619,0,0.05033418878102119,-0.16972552627622714,-0.5265055715163071
45,1,28192,2,-0.9509704731100495,0,0.36372171414358806,-0.9031145546992897,-0.36755980850323033
58,1,48206,1,-0.7230326015899631,1,0.36372171414358806,-1.1839869485634418,2.0166266366929184
9,1,44990,2,-0.9941156955900186,1,0.36372171414358806,-0.9291212578348593,2.0166266366929184
37,1,32732,2,-0.7511376060358118,1,0.36372171414358806,-0.9031145546992897,0.4271690065621527
43,1,20594,0,-0.681638329866205,1,0.36372171414358806,-0.31016172320830276,-0.20861404549015358
72,4,15472,0,1.201711241218314,1,-1.4382565566911716,0.610475567790861,0.4271690065621527
72,3,18990,2,0.2727196246152753,1,-1.4382565566911716,0.37641523957073453,0.4271690065621527
45,2,25572,2,-0.2868662786004734,0,0.36372171414358806,-0.7886850609027837,0.4271690065621527
9,3,18082,2,0.03593720696766149,1,0.36372171414358806,0.610475567790861,0.4271690065621527
20,3,29582,2,-0.18059703655043513,0,0.36372171414358806,-0.9291212578348593,2.0166266366929184
45,0,26890,0,-0.9773245267996872,0,0.36372171414358806,-0.762678357767214,-0.36755980850323033
45,0,27690,0,-0.9150086383478692,1,0.36372171414358806,-0.6638528858520496,0.4271690065621527
56,4,15052,2,0.07625397053375121,0,-1.4382565566911716,0.048730780062557676,-0.5265055715163071
43,3,18242,0,0.9072821371354448,0,0.05033418878102119,-0.26855099819139155,-0.5265055715163071
62,2,52422,2,-0.04909614514166362,0,0.36372171414358806,-1.220396332953239,1.8576808736798418
45,4,16890,0,0.8825443456823097,1,-1.4382565566911716,0.2359790426386589,0.4271690065621527
56,4,19512,0,-0.27263419168460434,0,1.7739655782751391,-0.8198931046654673,0.4271690065621527
37,1,34026,2,-0.789568730325982,1,0.36372171414358806,-0.9031145546992897,0.4271690065621527
37,0,36890,2,-0.9180166819546932,1,0.36372171414358806,-0.9031145546992897,0.4271690065621527
9,1,31880,1,-0.776369255394545,1,0.36372171414358806,-0.4401952388861508,0.4271690065621527
45,0,27690,0,-1.0484400652057964,1,0.36372171414358806,-0.6638528858520496,0.4271690065621527
70,0,45890,2,-0.9846874992104206,1,0.36372171414358806,-0.8771078515637201,2.0166266366929184
20,3,21952,2,-0.7473663274839727,1,-1.4382565566911716,0.610475567790861,0.4271690065621527
43,3,18552,2,0.09686131404915789,0,0.36372171414358806,-0.06569871373394873,-0.5265055715163071
37,3,35422,1,0.8234160855302605,0,0.36372171414358806,-1.1215708610380746,2.0166266366929184
45,2,23690,2,0.25098987676896417,0,0.36372171414358806,-0.7886850609027837,0.4271690065621527
20,1,25510,1,-0.5241425541536853,1,0.36372171414358806,-0.21653759192025235,0.4271690065621527
58,2,63912,1,-0.08752726943183378,1,0.36372171414358806,-0.9551279609704288,3.606084266823684
20,0,31690,2,-0.9420361346360496,1,0.36372171414358806,-0.26855099819139155,0.4271690065621527
45,6,15490,0,1.1190573862905064,0,1.7739655782751391,-0.8771078515637201,0.4271690065621527
56,5,10552,0,0.6580634795014091,0,-1.4382565566911716,-0.00848396683569553,-0.5265055715163071
67,4,17690,0,-0.09780849310291902,0,0.5987623581655133,-0.4818059639030624,0.4271690065621527
72,4,16498,2,0.7716059016157086,1,-1.4382565566911716,0.5272541177570386,0.4271690065621527
72,1,29920,2,-0.8385953514998906,0,0.36372171414358806,-1.027946729750024,0.4271690065621527
58,0,56894,2,-1.066757703886158,1,0.36372171414358806,-1.1631815860549857,2.0166266366929184
43,1,21294,2,-0.5939561035359453,1,0.36372171414358806,-0.3985845138692396,-0.20861404549015358
28,1,51862,1,-0.5781975467300461,1,0.36372171414358806,-1.14237622354653,2.0166266366929184
37,4,23912,2,0.41113452670241857,1,1.225537408890647,-0.5182153482928596,2.0166266366929184
56,2,11872,0,0.5117917470979344,1,0.36372171414358806,1.0837975648582283,-0.20861404549015358
45,1,28676,1,-0.9677167457271446,0,0.36372171414358806,-0.9031145546992897,-0.36755980850323033
37,4,23142,2,0.12115014376993131,1,1.225537408890647,-0.4401952388861508,0.4271690065621527
37,0,34890,1,-0.8899116775088445,1,0.36372171414358806,-0.9031145546992897,0.4271690065621527
45,4,20000,2,-0.18778042426822394,1,0.5987623581655133,-0.26855099819139155,0.4271690065621527
9,2,22995,2,-0.38056459214438126,1,0.36372171414358806,0.3035964707911397,0.4271690065621527
69,4,13298,0,0.04047172046451568,0,-1.594950319372455,0.2359790426386589,-1.1622886235686134
37,4,29172,2,0.03387198299879721,1,1.7739655782751391,-0.6638528858520496,2.0166266366929184
69,2,19261,0,0.29575136148543574,0,0.4420685954842298,-0.06569871373394873,-0.36755980850323033
72,4,14242,0,-0.42393429549053124,0,0.05033418878102119,-0.11771212000508793,-0.5265055715163071
58,1,43946,1,-0.6265956214786482,1,0.36372171414358806,-1.1839869485634418,2.0166266366929184
72,3,14788,0,1.3756390163352756,1,0.36372171414358806,0.9745694116888354,0.4271690065621527
56,4,14959,2,-0.49657630378667067,0,-1.4382565566911716,0.048730780062557676,-0.5265055715163071
45,3,17259,0,-0.22652582177104738,0,0.36372171414358806,-0.21653759192025235,-0.5265055715163071
9,3,23890,2,0.7478558259737693,1,0.36372171414358806,-0.06569871373394873,2.0166266366929184
43,1,31490,2,-0.9986053129136365,0,0.36372171414358806,-1.2568057173430365,0.4271690065621527
45,2,22941,2,-0.8235102372925341,1,0.36372171414358806,-0.11771212000508793,0.4271690065621527
56,5,12762,0,0.18297217431615131,0,-1.4382565566911716,0.1735629551132917,-0.5265055715163071
58,4,31390,2,0.30895083641687265,1,1.3038842902312888,-0.3985845138692396,2.0166266366929184
67,1,29562,2,-0.9210696217347535,0,0.4420685954842298,-0.762678357767214,0.4271690065621527
56,3,14180,0,-0.057940691269191096,1,0.4420685954842298,1.0785962242311138,-0.20861404549015358
69,5,9442,0,2.0242989272516057,1,-1.9083378447350219,0.9745694116888354,-0.20861404549015358
72,2,17990,0,-0.4242485687031845,0,0.36372171414358806,-0.26855099819139155,-0.5265055715163071
69,3,18698,0,-0.6994621106409685,0,-1.4382565566911716,0.2359790426386589,-0.5265055715163071
58,2,61900,2,-0.22966855389757998,1,0.36372171414358806,-0.9551279609704288,3.606084266823684
49,2,38750,2,-0.5990293711116337,1,0.36372171414358806,-0.356973788852328,2.0166266366929184
72,2,18688,2,0.8612186633951241,0,0.36372171414358806,-0.26855099819139155,0.4271690065621527
70,5,21488,2,0.4782543056905078,1,0.677109239506155,-0.16972552627622714,2.0166266366929184
56,5,10490,0,1.3854263821007629,1,-1.9083378447350219,1.3074552118241267,-0.20861404549015358
56,5,11995,0,0.07441322743106783,0,-1.9083378447350219,0.610475567790861,-1.1622886235686134
72,1,27695,2,-1.0180902520981387,1,0.36372171414358806,-0.3985845138692396,0.4271690065621527
45,1,25636,2,-0.3938089632490544,1,0.36372171414358806,-0.356973788852328,0.4271690065621527
58,3,37332,2,-0.6883278596783958,1,0.36372171414358806,-0.3985845138692396,2.0166266366929184
58,1,65290,2,-0.6555985493892206,1,0.36372171414358806,-1.3244231454955173,3.606084266823684
72,7,11341,0,2.1859700470750902,1,0.4420685954842298,-0.00848396683569553,0.4271690065621527
56,3,11990,0,0.010974934648345357,0,0.4420685954842298,0.610475567790861,-1.1622886235686134
56,4,9980,0,0.2716870126308432,0,-1.9083378447350219,0.610475567790861,-1.1622886235686134
69,3,23890,2,0.07387447335223367,0,0.4420685954842298,-0.5962354576995684,0.4271690065621527
69,6,13995,0,-0.06925452692470849,0,-1.4382565566911716,-0.00848396683569553,-0.5265055715163071
43,4,20995,2,0.23114576819857255,0,0.05033418878102119,-0.21653759192025235,-0.5265055715163071
56,4,14895,0,-0.3142080481013071,0,-1.4382565566911716,0.048730780062557676,-0.5265055715163071
67,5,13995,0,0.6580634795014091,1,-1.594950319372455,0.610475567790861,0.4271690065621527
56,4,12650,0,-0.18629885055143,0,-1.4382565566911716,-0.00848396683569553,-0.5265055715163071
9,5,24991,2,1.3128292699778596,0,3.18420944240669,-1.293215101732834,3.606084266823684
20,3,19456,0,-0.1953229813719022,1,0.36372171414358806,0.5272541177570386,0.4271690065621527
58,5,22782,1,1.4014992121193153,1,2.7924750357034815,-0.9031145546992897,2.0166266366929184
72,3,18762,2,-0.399690361942994,0,-1.4382565566911716,-0.00848396683569553,0.4271690065621527
69,3,18690,0,-0.21548136315494706,0,-1.4382565566911716,0.1735629551132917,-0.5265055715163071
69,1,28566,2,-0.7083964491149684,0,0.36372171414358806,-1.0747587953940494,0.4271690065621527
69,1,18160,2,-0.5739773064458451,1,0.36372171414358806,-0.16972552627622714,-0.20861404549015358
43,1,18380,0,-0.5478477336223884,1,0.36372171414358806,-0.3985845138692396,-0.20861404549015358
72,1,24720,2,-0.18149496001515872,1,0.36372171414358806,-0.26855099819139155,0.4271690065621527
69,3,18990,0,-0.5451988594014537,1,0.36372171414358806,0.610475567790861,0.4271690065621527
67,5,17490,2,0.30275516451027984,0,1.3038842902312888,-0.6638528858520496,0.4271690065621527
56,3,12999,0,-0.01470567644274966,0,-1.4382565566911716,0.1735629551132917,-0.5265055715163071
37,4,19990,2,0.5909437005133199,1,1.3038842902312888,-0.4401952388861508,0.4271690065621527
20,1,31600,1,-0.5162408276641175,1,0.36372171414358806,-0.356973788852328,0.4271690065621527
69,1,32890,2,-0.9288815558778488,0,0.36372171414358806,-1.1631815860549857,0.4271690065621527
49,0,48490,2,-1.0320978581478268,1,0.36372171414358806,-0.8511011484281504,2.0166266366929184
20,0,27890,2,-0.9343139928394266,1,0.36372171414358806,-0.21653759192025235,0.4271690065621527
43,1,25490,2,-0.879316180625106,1,0.36372171414358806,-0.3985845138692396,0.4271690065621527
72,1,26980,1,-0.7608351794548267,1,0.36372171414358806,-0.4401952388861508,0.4271690065621527
43,3,20479,2,-0.6037883654746687,0,0.36372171414358806,-0.16972552627622714,-0.5265055715163071
28,2,56990,2,-0.24964735098768012,1,0.36372171414358806,-1.1839869485634418,2.0166266366929184
45,5,14490,2,1.5021115363415949,1,0.36372171414358806,-0.06569871373394873,0.4271690065621527
56,3,11490,0,-0.42124052509636045,0,0.36372171414358806,0.10594552696081087,-0.5265055715163071
20,2,29990,2,-0.7571087970762238,0,0.36372171414358806,-0.9811346641059985,2.0166266366929184
43,1,22490,0,-0.6999559685465665,0,0.36372171414358806,-0.8511011484281504,-0.36755980850323033
70,1,31990,2,-0.48669914567471106,1,0.4420685954842298,-0.4401952388861508,0.4271690065621527
20,2,20391,2,-0.28794378675814175,1,0.36372171414358806,0.7821198084856202,0.4271690065621527
56,3,12260,0,-0.47152423912088215,0,0.36372171414358806,0.610475567790861,-1.1622886235686134
56,6,9720,0,1.7297800308222642,0,-1.594950319372455,0.2359790426386589,-0.5265055715163071
45,3,20998,2,-0.6440602328675223,0,0.36372171414358806,-0.3985845138692396,-0.5265055715163071
45,4,16798,0,0.32206051900183724,1,0.36372171414358806,-0.00848396683569553,0.4271690065621527
45,4,17798,2,0.24398607374412007,0,0.36372171414358806,-0.3985845138692396,-0.5265055715163071
43,3,20495,2,-0.6439255443478138,1,0.36372171414358806,0.1735629551132917,0.4271690065621527
69,3,19995,0,-0.5541331978754536,0,0.36372171414358806,0.1735629551132917,-0.5265055715163071
